category,title,description,longitude,latitude,image
Restaurants,Manboshi,"Work your way through Inokashira-kōen and then end up at this little tavern – whose name means '10,000 stars' – at the far tip of the park, just steps from Inokashira-kōen Station. They do yummy izakaya (Japanese pub-eatery) classics like fried chicken and potato salad. There's no sign, but look for the red lantern out front.",139.582629,35.697264,
Restaurants,Bills,"Australian chef Bill Granger has had a big hit with his restaurant chain in Japan – unsurprising given how inviting and spacious a place this is. The menu includes his breakfast classics, like creamy scrambled eggs and ricotta hotcakes, and lunch and dinner mains like wagyū (Japanese beef) burgers and prawn and chilli linguine. The terrace has great bay views.",139.776388,35.629609,
Shopping,Hakuhinkan,"This layer cake of a ‘toy park’ is crammed with character toys, the hottest squawking video games, seas of colourful plastic, the softest plush toys ever invented and even a model racetrack (¥200 per five minutes) on the 4th floor.",139.761264,35.667713,
Restaurants,Daikokuya,"This is the place to get old-fashioned tempura fried in pure sesame oil, an Asakusa speciality. It’s in a white building with a tile roof. If there’s a queue (and there often is), you can try your luck at the annex one block over – it also serves set-course meals.",139.79564,35.71272,
Nightlife,Urara,"The people behind the Okura boutique next door have taken their folksy aesthetic and poured it into this backyard-style beer garden. On the menu: organic draft beer from Karuizawa (¥800), amazake made in-house (sweet, non-alcoholic fermented rice beverage; ¥400) and additive-free juices (¥500). Closed for rain.",139.701419,35.649119,
Nightlife,Sabōru,"Sabōru checks the boxes of a classic mid-20th-century kissaten (coffee shop): dim lighting, low tables, lots of dark wood and strong burendo kōhī ('blend' coffee). And then it adds a few of its own pluses: totem poles, a Robinson Crusoe–vibe and copious potted plants. Come before 11am for the good-value morning set (coffee, hard-boiled egg and two rolls for ¥500).",139.758614,35.695661,
Nightlife,Womb,"A long-time (in club years, at least) club-scene fixture, Womb is a reliable good night out on a Friday or Saturday if you want to lose yourself in the music (mostly house and techno) and the club's famous laser light shows. Weekdays are hit or miss. Cover ¥1500 to ¥4000; ID required.",139.695084840262,35.6582226599411,
Restaurants,Nataraj,"Vegetarians and vegans rejoice: Nataraj brings its warm colours and low-key elegance to its three-storey Ginza branch. Sizeable set meals include appealing choices such as pumpkin curry and chickpea pakora, which go down well with organic wines and beers.",139.763689,35.67011,
Shopping,Bengara,"Noren are the curtains that hang in front of shop doors. This store sells beautiful ones, made of linen and coloured with natural dyes (such as indigo or persimmon) or decorated with ink-brush paintings. There are smaller items too, such as pouches and book covers, made of traditional textiles.",139.797281,35.712693,https://lonelyplanetimages.imgix.net/a/g/hi/t/3b495fdf13e1af8f414067a8da5f5de6-lpl-img_1792.jpg?fit=crop&w=320&h=140
Shopping,Laforet,"Laforet has been a beacon of Harajuku fashion for decades, where young brands cut their teeth and established ones hold court. Check out the avant-garde looks at ground floor boutiques Wall and Hoyajuku; more mainstream boutiques are on the upper floors.",139.705281888833,35.6691310652115,
Restaurants,Maisen,"Maison is famous for its tonkatsu (breaded, deep-fried pork cutlets) and its setting (an old public bathhouse). There are different grades of pork on the menu, including prized kurobuta (black pig), but even the cheapest is melt-in-your-mouth divine; the very reasonable lunch set is served until 4pm.",139.711466134366,35.6679859183924,
Restaurants,Kado,"Set in an old wooden house with a white lantern out the front, Kado specialises in katei-ryōri (home-cooking). Dinner is a set course of seasonal dishes (such as grilled quail or fresh tofu). Bookings are required for the full selection of courses, but you can try turning up on the night and if there's space, you'll be able to eat.",139.736642,35.703955,https://lonelyplanetimages.imgix.net/a/g/hi/t/d12ff225760a9692293554129ac9dbd1-lpl-img_1938.jpg?fit=crop&w=320&h=140
Restaurants,Tokyo Rāmen Kokugi-kan,"This is a collection of five ramen shops from around Japan, which means you can choose from Sapporo-style miso ramen, Hakata-style tonkotsu (pork bone), ramen and others. Seating is shared among all shops.",139.77386,35.628053,
Information,Tokyo Metro Lost & Found,"Located in the underground tunnels at Iidabashi Station. For details on how long items are held and for instructions on how to use the online search portal, see www.tokyometro.jp/en/faq_lost/index.html.",139.743519,35.701359,
Shopping,Pokémon Center Mega Tokyo,"Japan's largest official Pokémon shop sells every piece of the series' merchandise with goods geared towards kids and grown-ups alike. Around the store are several statues, like the one of Pikachu riding on the back of a Mega Charizard Y, that you'll want to pose with.",139.718199,35.729374,https://lonelyplanetimages.imgix.net/a/g/hi/t/71da155eb1ed4dc706c8097a681e1673-lpl-img_0710.jpg?fit=crop&w=320&h=140
Attractions,Tokyo City View,"From this 250m-high vantage point, on the 52nd floor of Mori Tower, you can see 360-degree views of the seemingly never-ending city. Admission is included in the entry price for Mori Art Museum, though you will pay the same fee to visit after the museum is closed. Weather permitting, you can also go out to the external rooftop Sky Deck (additional adult/child ¥500/300; 11am to 8pm) for al fresco views.",139.72893,35.6605,
Attractions,Advertising Museum Tokyo,"If you see advertising as art, this museum is a spectacle. Run by Dentsu, Japan’s largest advertising agency, this fine collection runs from woodblock-printed handbills from the Edo period via sumptuous art nouveau and art deco Meiji- and Taisho-era works to the best of today. There's English signage throughout, and touch screens to view many classic TV ads.",139.762221954096,35.6644048161675,
Attractions,Asahi Super Dry Hall,"Also known as Asahi Beer Hall, the headquarters of the brewery – designed by Philippe Starck and completed in 1989 –remains one of Tokyo's most distinctive buildings. The tower, with its golden glass facade and white top floors, is supposed to evoke a giant mug of beer, while the golden blob atop the lower jet-black building is the flame (locals, however, refer to it as the 'golden turd').",139.800062215363,35.7096891287884,
Entertainment,Jingū Baseball Stadium,"Jingū Baseball Stadium, built in 1926, is home to the Yakult Swallows, Tokyo’s number-two team (but number-one when it comes to fan loyalty). Most games start at 6pm. Get tickets from the booth next to Gate 9, which is open from 11am to 5pm (or until 20 minutes after the game ends).",139.717255,35.674625,
Nightlife,Mu-an,"Mu-an is a wooden Meiji-era (1868–1912) teahouse relocated to the gardens of Happō-en. Stop by for a bowl of bitter, moss-green matcha (powdered green tea) paired with a sweet piece of wagashi (traditional Japanese confection; set ¥1080).",139.730108,35.638273,
Restaurants,No 4,"This appealing all-rounder has the day's dining covered with lovely pastries and breads baked on the premises for breakfast through lunch and pizzas anytime. Other pluses include vegan options, outdoor seating and TY Harbor craft beers.",139.73573,35.688795,
Attractions,Tokyo Metropolitan Museum of Art,"This museum hosts blockbuster shows with art on loan from local and international museums (such as New York’s Metropolitan Museum of Art); you could be lucky and catch the likes of Van Gogh and Renoir, or a Japanese master such as Léonard Tsuguharu Foujita. Other exhibition halls are given over to local artistic associations, whose shows include works (ceramics, calligraphy etc) from living artists.",139.772880973947,35.7173189999245,
Information,Tokyo Medical & Surgical Clinic,"Well-equipped clinic staffed with English-speaking Japanese and foreign physicians, including in-house specialists. Appointments required; however, walk-ins needing urgent care will be accepted. Has arrangements with some large, global health insurance providers and can provide itemised claim forms in English. Does not accept Japanese national health insurance.",139.748926,35.658194,
Information,Primary Care Tokyo,"Fluent English-speaking, American-trained doctor who can address common health complaints. Appointments accepted and recommended but walk-ins will be seen. Accepts Japanese national health insurance and has arrangements with some large, global providers. Can provide claim forms in English.",139.66846,35.659266,
Nightlife,Town House Tokyo,This long-running joint is friendly to gaijin (foreigners; literally ‘outside people’) and has been serving a wide-ranging crowd for years. It provides plenty of space and even a long balcony for a breather. It has karaoke on Wednesday and Fridays (¥1000 cover charge) and the underwear-only party on Saturday (¥3000 entry including all drinks).,139.759473,35.667469,
